Date,Close
2006/9/5,136.73
2006/9/6,139.35
2006/9/7,139.1
2006/9/8,138.81
2006/9/11,136.51
2006/9/12,135.89
2006/9/13,135.38
2006/9/14,137.57
2006/9/15,136.37
2006/9/18,137.42
2006/9/19,137.64
2006/9/20,136.01
2006/9/21,136.36
2006/9/22,137.19
2006/9/25,136.01
2006/9/26,136
2006/9/27,136.86
2006/9/28,137.05
2006/9/29,138.01
2006/10/9,137.91
2006/10/10,138.4
2006/10/11,137.47
2006/10/12,138.01
2006/10/13,138.67
2006/10/16,139.82
2006/10/17,142.34
2006/10/18,140.77
2006/10/19,141.81
2006/10/20,141.95
2006/10/23,141.57
2006/10/24,141
2006/10/25,141.21
2006/10/26,141.72
2006/10/27,141.9
2006/10/30,141.68
2006/10/31,140.07
2006/11/1,140.62
2006/11/2,140.19
2006/11/3,139.96
2006/11/6,141.08
2006/11/7,141.49
2006/11/8,141.73
2006/11/9,140.97
2006/11/10,141.12
2006/11/13,140.04
2006/11/14,138.48
2006/11/15,138.43
2006/11/16,140.37
2006/11/17,139.26
2006/11/20,141.19
2006/11/21,139.98
2006/11/22,142.02
2006/11/23,141.43
2006/11/24,142.61
2006/11/27,144.44
2006/11/28,143.6
2006/11/29,141.84
2006/11/30,142.36
2006/12/1,141.3
2006/12/4,141.28
2006/12/5,140.32
2006/12/6,140.27
2006/12/7,139.95
2006/12/8,140.11
2006/12/11,140.33
2006/12/12,141.13
2006/12/13,140.34
2006/12/14,140.61
2006/12/15,140.41
2006/12/18,139.89
2006/12/19,139.67
2006/12/20,140.17
2006/12/21,139.61
2006/12/22,138.95
2006/12/25,140.43
2006/12/26,141.08
2006/12/27,140.65
2006/12/28,141.71
2006/12/29,141.54
2007/1/4,136.63
2007/1/5,135.88
2007/1/8,133.99
2007/1/9,134.77
2007/1/10,136.17
2007/1/11,136.42
2007/1/12,135.36
2007/1/15,138.28
2007/1/16,136.2
2007/1/17,136.69
2007/1/18,137.37
2007/1/19,135.18
2007/1/22,135.91
2007/1/23,136.32
2007/1/24,137.45
2007/1/25,137.87
2007/1/26,137.08
2007/1/29,138.28
2007/1/30,136.3
2007/1/31,137.62
2007/2/1,138.25
2007/2/2,137.61
2007/2/5,136.94
2007/2/6,137.53
2007/2/7,138.11
2007/2/8,137.18
2007/2/9,138.21
2007/2/12,138.57
2007/2/13,138.04
2007/2/14,139.52
2007/2/15,139.59
2007/2/16,140.76
2007/2/26,143.88
2007/2/27,142.93
2007/2/28,142.48
2007/3/1,141.98
2007/3/2,141.9
2007/3/5,139.77
2007/3/6,141.32
2007/3/7,141.05
2007/3/8,141.98
2007/3/9,141.33
2007/3/12,141.7
2007/3/13,142.14
2007/3/14,141.36
2007/3/15,142.15
2007/3/16,143
2007/3/19,142.83
2007/3/20,143.62
2007/3/21,143.09
2007/3/22,143.33
2007/3/23,144.05
2007/3/26,144.17
2007/3/27,143.92
2007/3/28,143.96
2007/3/29,143.67
2007/3/30,145.09
2007/4/2,144.56
2007/4/3,145.52
2007/4/4,146.47
2007/4/5,146.4
2007/4/6,147.32
2007/4/9,149.48
2007/4/10,149.52
2007/4/11,149.19
2007/4/12,150.37
2007/4/13,148.83
2007/4/16,150.07
2007/4/17,149.16
2007/4/18,150.24
2007/4/19,148.3
2007/4/20,148.19
2007/4/23,147.68
2007/4/24,148.18
2007/4/25,146.72
2007/4/26,147.79
2007/4/27,145.97
2007/4/30,147.52
2007/5/8,149.13
2007/5/9,149.53
2007/5/10,148.92
2007/5/11,146.94
2007/5/14,147.78
2007/5/15,145.77
2007/5/16,147.05
2007/5/17,144.95
2007/5/18,143.87
2007/5/21,146.43
2007/5/22,146.2
2007/5/23,145.07
2007/5/24,145.89
2007/5/25,144.94
2007/5/28,146.16
2007/5/29,145.11
2007/5/30,143.83
2007/5/31,145.53
2007/6/1,145.9
2007/6/4,145.79
2007/6/5,147.42
2007/6/6,147.2
2007/6/7,146.06
2007/6/8,144.88
2007/6/11,144.52
2007/6/12,143.5
2007/6/13,142.96
2007/6/14,142.93
2007/6/15,142.8
2007/6/18,144.61
2007/6/19,143.62
2007/6/20,143.15
2007/6/21,143.39
2007/6/22,142.78
2007/6/25,142.03
2007/6/26,141.08
2007/6/27,139.35
2007/6/28,140.43
2007/6/29,141.16
2007/7/2,142.48
2007/7/3,143.81
2007/7/4,142.68
2007/7/5,143.23
2007/7/6,143.05
2007/7/9,143.73
2007/7/10,142.94
2007/7/11,142.84
2007/7/12,143.95
2007/7/13,143.42
2007/7/16,143.79
2007/7/17,142.89
2007/7/18,142.83
2007/7/19,143.43
2007/7/20,145.66
2007/7/23,146.21
2007/7/24,144.63
2007/7/25,144.81
2007/7/26,145.63
2007/7/27,144.75
2007/7/30,146.13
2007/7/31,147.26
2007/8/1,146.09
2007/8/2,146.71
2007/8/3,147.53
2007/8/6,146.69
2007/8/7,146.17
2007/8/8,146.49
2007/8/9,147.17
2007/8/10,146.37
2007/8/13,147.82
2007/8/14,147.55
2007/8/15,146.77
2007/8/16,145.61
2007/8/17,142.6
2007/8/20,144.89
2007/8/21,145.28
2007/8/22,145.3
2007/8/23,147.04
2007/8/24,146.48
2007/8/27,147.15
2007/8/28,147.65
2007/8/29,147.07
2007/8/30,148.75
2007/8/31,150.03
2007/9/3,150.02
2007/9/4,150.02
2007/9/5,150.33
2007/9/6,150.4
2007/9/7,150.84
2007/9/10,151.58
2007/9/11,151.81
2007/9/12,152.7
2007/9/13,152.62
2007/9/14,152.9
2007/9/17,154.46
2007/9/18,155.29
2007/9/19,154.99
2007/9/20,154.93
2007/9/21,154.94
2007/9/24,154.78
2007/9/25,155.19
2007/9/26,155.53
2007/9/27,155.9
2007/9/28,156.48
2007/10/8,155
2007/10/9,154.71
2007/10/10,156.23
2007/10/11,156.09
2007/10/12,156.44
2007/10/15,157.77
2007/10/16,158.15
2007/10/17,156.74
2007/10/18,157.05
2007/10/19,157.31
2007/10/22,154.96
2007/10/23,155.78
2007/10/24,154.8
2007/10/25,153.8
2007/10/26,155.99
2007/10/29,158.4
2007/10/30,156.99
2007/10/31,156.52
2007/11/1,157.12
2007/11/2,156.12
2007/11/5,156.41
2007/11/6,157.9
2007/11/7,158.38
2007/11/8,157.41
2007/11/9,158.01
2007/11/12,156.05
2007/11/13,155.8
2007/11/14,156.73
2007/11/15,156.17
2007/11/16,154.53
2007/11/19,154.46
2007/11/20,151.23
2007/11/21,150.84
2007/11/22,152.73
2007/11/23,154.15
2007/11/26,154.07
2007/11/27,153.17
2007/11/28,152.37
2007/11/29,153.65
2007/11/30,152.57
2007/12/3,152.28
2007/12/4,151.33
2007/12/5,152.7
2007/12/6,151.28
2007/12/7,152.73
2007/12/10,153.91
2007/12/11,154.15
2007/12/12,152.27
2007/12/13,153.64
2007/12/14,153.48
2007/12/17,154.03
2007/12/18,152.03
2007/12/19,152.8
2007/12/20,153.52
2007/12/21,154.32
2007/12/24,156.45
2007/12/25,155.59
2007/12/26,157.31
2007/12/27,156.24
2007/12/28,156.05
2008/1/2,155.72
2008/1/3,157.32
2008/1/4,159.37
2008/1/7,158.85
2008/1/8,159.02
2008/1/9,160.84
2008/1/10,159.48
2008/1/11,161.19
2008/1/14,162.03
2008/1/15,160.38
2008/1/16,157.93
2008/1/17,159.07
2008/1/18,157.04
2008/1/21,157.61
2008/1/22,153.7
2008/1/23,154.88
2008/1/24,155.18
2008/1/25,156.57
2008/1/28,155.78
2008/1/29,157.9
2008/1/30,157.82
2008/1/31,158.56
2008/2/1,159.76
2008/2/4,161.24
2008/2/5,162.25
2008/2/13,162.92
2008/2/14,164.8
2008/2/15,165.34
2008/2/18,168.57
2008/2/19,168.75
2008/2/20,168.72
2008/2/21,171.8
2008/2/22,171.72
2008/2/25,174.77
2008/2/26,171.07
2008/2/27,172.98
2008/2/28,173.98
2008/2/29,176.15
2008/3/3,180.31
2008/3/4,178.23
2008/3/5,175.72
2008/3/6,177.26
2008/3/7,174.66
2008/3/10,171.04
2008/3/11,172.32
2008/3/12,168.5
2008/3/13,169.48
2008/3/14,170.23
2008/3/17,168.59
2008/3/18,162.76
2008/3/19,162.93
2008/3/20,159.83
2008/3/21,160.31
2008/3/24,161.01
2008/3/25,163.37
2008/3/26,163.3
2008/3/27,162.76
2008/3/28,162.66
2008/3/31,163.19
2008/4/1,157.58
2008/4/2,158.47
2008/4/3,159.41
2008/4/7,161.39
2008/4/8,159.77
2008/4/9,160.6
2008/4/10,161.84
2008/4/11,160.88
2008/4/14,161.65
2008/4/15,163.4
2008/4/16,162.94
2008/4/17,162.94
2008/4/18,163.01
2008/4/21,160.57
2008/4/22,160.07
2008/4/23,161.84
2008/4/24,162.25
2008/4/25,160.81
2008/4/28,162.95
2008/4/29,161.58
2008/4/30,161.7
2008/5/5,162.17
2008/5/6,163.56
2008/5/7,161.86
2008/5/8,162.46
2008/5/9,162.88
2008/5/12,164.65
2008/5/13,164.75
2008/5/14,165.01
2008/5/15,164.22
2008/5/16,165.96
2008/5/19,165.07
2008/5/20,165.03
2008/5/21,163.75
2008/5/22,165.2
2008/5/23,164.79
2008/5/26,166.61
2008/5/27,166.89
2008/5/28,166.5
2008/5/29,165.42
2008/5/30,163.04
2008/6/2,163.14
2008/6/3,164.48
2008/6/4,163.31
2008/6/5,163.93
2008/6/6,166.36
2008/6/10,167.19
2008/6/11,167.55
2008/6/12,168.63
2008/6/13,169.05
2008/6/16,170.85
2008/6/17,170.47
2008/6/18,171.08
2008/6/19,171.13
2008/6/20,170.14
2008/6/23,170.54
2008/6/24,169.61
2008/6/25,170.75
2008/6/26,170.91
2008/6/27,172.14
2008/6/30,172.85
2008/7/1,172.86
2008/7/2,174.27
2008/7/3,172.28
2008/7/4,172.46
2008/7/7,171.06
2008/7/8,169.24
2008/7/9,168.76
2008/7/10,168.37
2008/7/11,171.2
2008/7/14,169.98
2008/7/15,170.1
2008/7/16,168.74
2008/7/17,169.23
2008/7/18,167.75
2008/7/21,165.11
2008/7/22,164.83
2008/7/23,162.64
2008/7/24,162.91
2008/7/25,163.03
2008/7/28,163.44
2008/7/29,161.32
2008/7/30,161.47
2008/7/31,162.35
2008/8/1,159.88
2008/8/4,156.72
2008/8/5,151.96
2008/8/6,152.92
2008/8/7,152.73
2008/8/8,151.47
2008/8/11,147.4
2008/8/12,147.65
2008/8/13,150.44
2008/8/14,151.47
2008/8/15,147.29
2008/8/18,151.39
2008/8/19,149.53
2008/8/20,152.55
2008/8/21,153.35
2008/8/22,154.22
2008/8/25,154.27
2008/8/26,151.92
2008/8/27,153.7
2008/8/28,153.02
2008/8/29,152.92
2008/9/1,153.21
2008/9/2,149.93
2008/9/3,150.15
2008/9/4,149.94
2008/9/5,148.24
2008/9/8,146.69
2008/9/9,144.59
2008/9/10,144.78
2008/9/11,144.3
2008/9/12,146.12
2008/9/16,140.21
2008/9/17,139.65
2008/9/18,137.67
2008/9/19,138.69
2008/9/22,142.53
2008/9/23,141.83
2008/9/24,141.2
2008/9/25,140.9
2008/9/26,140.38
2008/10/6,133.98
2008/10/7,129.33
2008/10/8,124.65
2008/10/9,124.59
2008/10/10,119.4
2008/10/13,118.49
2008/10/14,119.65
2008/10/15,117.44
2008/10/16,112.9
2008/10/17,114.72
2008/10/20,118.29
2008/10/21,114.72
2008/10/22,112.22
2008/10/23,111.33
2008/10/24,110.18
2008/10/27,108.44
2008/10/28,110.9
2008/10/29,110.28
2008/10/30,112.53
2008/10/31,110.24
2008/11/3,111.54
2008/11/4,109.65
2008/11/5,110.29
2008/11/6,108.05
2008/11/7,107.92
2008/11/10,109.76
2008/11/11,106.85
2008/11/12,106.44
2008/11/13,105.35
2008/11/14,106.51
2008/11/17,106.33
2008/11/18,106.11
2008/11/19,107.21
2008/11/20,105.13
2008/11/21,103.46
2008/11/24,103.08
2008/11/25,103.87
2008/11/26,104.19
2008/11/27,103.95
2008/11/28,102.8
2008/12/1,102.63
2008/12/2,100.23
2008/12/3,99.73
2008/12/4,97.65
2008/12/5,94.57
2008/12/8,96.53
2008/12/9,94.63
2008/12/10,96.82
2008/12/11,96.58
2008/12/12,95.63
2008/12/15,98.36
2008/12/16,97.02
2008/12/17,97.41
2008/12/18,96.32
2008/12/19,96.96
2008/12/22,99.14
2008/12/23,98.21
2008/12/24,99.15
2008/12/25,99.02
2008/12/26,98.77
2008/12/29,100.56
2008/12/30,100.16
2008/12/31,101.21
2009/1/5,103.74
2009/1/6,106.63
2009/1/7,107.13
2009/1/8,105.84
2009/1/9,107.76
2009/1/12,109.41
2009/1/13,106.28
2009/1/14,109.07
2009/1/15,107.11
2009/1/16,108.93
2009/1/19,109.42
2009/1/20,108.41
2009/1/21,107.73
2009/1/22,106.94
2009/1/23,106.95
2009/2/2,106.32
2009/2/3,108.95
2009/2/4,110.02
2009/2/5,109.95
2009/2/6,112.65
2009/2/9,114.91
2009/2/10,114.87
2009/2/11,111.73
2009/2/12,113.25
2009/2/13,113.96
2009/2/16,112
2009/2/17,112.47
2009/2/18,109.41
2009/2/19,109.01
2009/2/20,109.43
2009/2/23,111.47
2009/2/24,109.83
2009/2/25,111.27
2009/2/26,111.51
2009/2/27,110.68
2009/3/2,110.41
2009/3/3,110.28
2009/3/4,112
2009/3/5,112.14
2009/3/6,112.73
2009/3/9,111.56
2009/3/10,112.4
2009/3/11,112.08
2009/3/12,112.1
2009/3/13,112.56
2009/3/16,114.15
2009/3/17,114.95
2009/3/18,114.99
2009/3/19,116.49
2009/3/20,118.83
2009/3/23,121.78
2009/3/24,119.99
2009/3/25,119.08
2009/3/26,121.24
2009/3/27,119.69
2009/3/30,119.29
2009/3/31,119.92
2009/4/1,120.03
2009/4/2,121.76
2009/4/3,121.84
2009/4/7,124.79
2009/4/8,122.68
2009/4/9,125.27
2009/4/10,127.86
2009/4/13,129.68
2009/4/14,128.07
2009/4/15,129.47
2009/4/16,131.16
2009/4/17,130.11
2009/4/20,128.74
2009/4/21,125.76
2009/4/22,125.03
2009/4/23,125.95
2009/4/24,123.54
2009/4/27,122
2009/4/28,121.59
2009/4/29,123.42
2009/4/30,125.44
2009/5/4,129.4
2009/5/5,128.11
2009/5/6,129.77
2009/5/7,129.97
2009/5/8,131.21
2009/5/11,127.63
2009/5/12,128.53
2009/5/13,129.99
2009/5/14,127.12
2009/5/15,127.87
2009/5/18,126.25
2009/5/19,128.69
2009/5/20,128.07
2009/5/21,127.4
2009/5/22,128.21
2009/5/25,128.78
2009/5/26,127.83
2009/5/27,128.92
2009/6/1,132.95
2009/6/2,133.34
2009/6/3,134.9
2009/6/4,133.19
2009/6/5,135.76
2009/6/8,134.26
2009/6/9,135.03
2009/6/10,135.58
2009/6/11,135.32
2009/6/12,134.53
2009/6/15,132.33
2009/6/16,132.18
2009/6/17,132.37
2009/6/18,131.82
2009/6/19,131.92
2009/6/22,130.25
2009/6/23,130.17
2009/6/24,130.84
2009/6/25,131.63
2009/6/26,133.35
2009/6/29,132.55
2009/6/30,133.71
2009/7/1,133.64
2009/7/2,132.99
2009/7/3,132.13
2009/7/6,130.74
2009/7/7,131.48
2009/7/8,129.76
2009/7/9,130.48
2009/7/10,130.62
2009/7/13,129.33
2009/7/14,130.53
2009/7/15,132.94
2009/7/16,132.96
2009/7/17,133.49
2009/7/20,136.43
2009/7/21,135.24
2009/7/22,135.26
2009/7/23,135.78
2009/7/24,136.33
2009/7/27,137.82
2009/7/28,138.36
2009/7/29,135.76
2009/7/30,136.59
2009/7/31,140.56
2009/8/3,144.51
2009/8/4,145.2
2009/8/5,145.64
2009/8/6,145.25
2009/8/7,143.34
2009/8/10,147.48
2009/8/11,148.53
2009/8/12,147.74
2009/8/13,151.43
2009/8/14,150.25
2009/8/17,145.54
2009/8/18,146.47
2009/8/19,142.96
2009/8/20,145.21
2009/8/21,143.71
2009/8/24,148.47
2009/8/25,147.98
2009/8/26,148.75
2009/8/27,148.5
2009/8/28,150.47
2009/8/31,146.95
2009/9/1,146.65
2009/9/2,143.03
2009/9/3,145.43
2009/9/4,145.93
2009/9/7,145.18
2009/9/8,146.69
2009/9/9,146.85
2009/9/10,147.02
2009/9/11,145.75
2009/9/14,142.71
2009/9/15,143.79
2009/9/16,145.29
2009/9/17,146.64
2009/9/18,145.15
2009/9/21,145.35
2009/9/22,144.95
2009/9/23,143.62
2009/9/24,143.13
2009/9/25,142
2009/9/28,139.55
2009/9/29,140.99
2009/9/30,143.31
2009/10/9,145.26
2009/10/12,146.32
2009/10/13,146.33
2009/10/14,147.09
2009/10/15,145.97
2009/10/16,146.87
2009/10/19,148.52
2009/10/20,149.13
2009/10/21,148.36
2009/10/22,148.82
2009/10/23,150.94
2009/10/26,152.26
2009/10/27,150.93
2009/10/28,150.83
2009/10/29,148.81
2009/10/30,150.62
2009/11/2,150.26
2009/11/3,150.49
2009/11/4,151.29
2009/11/5,150.56
2009/11/6,151.32
2009/11/9,151.97
2009/11/10,151.13
2009/11/11,151.74
2009/11/12,152.81
2009/11/13,153.17
2009/11/16,155.43
2009/11/17,155.87
2009/11/18,157.67
2009/11/19,157.63
2009/11/20,158.34
2009/11/23,161.79
2009/11/24,159.26
2009/11/25,161.28
2009/11/26,161.73
2009/11/27,157.92
2009/11/30,161.4
2009/12/1,161.59
2009/12/2,163.18
2009/12/3,164.25
2009/12/4,164.68
2009/12/7,165.53
2009/12/8,165.9
2009/12/9,163.09
2009/12/10,162
2009/12/11,162.92
2009/12/14,163.64
2009/12/15,164.28
2009/12/16,165.43
2009/12/17,165.65
2009/12/18,165.14
2009/12/21,165.3
2009/12/22,164.29
2009/12/23,164.96
2009/12/24,167.78
2009/12/25,168.48
2009/12/28,170.54
2009/12/29,170.69
2009/12/30,171.2
2009/12/31,173.58
2010/1/4,174.86
2010/1/5,175.98
2010/1/6,177.68
2010/1/7,174.82
2010/1/8,173.25
2010/1/11,176.07
2010/1/12,174.9
2010/1/13,170.18
2010/1/14,171.82
2010/1/15,170.69
2010/1/18,171.15
2010/1/19,172.17
2010/1/20,170.75
2010/1/21,171.86
2010/1/22,169.14
2010/1/25,169.52
2010/1/26,167.93
2010/1/27,168.24
2010/1/28,164.89
2010/1/29,162.88
2010/2/1,161.46
2010/2/2,160.92
2010/2/3,164.08
2010/2/4,161.67
2010/2/5,159.52
2010/2/8,160.63
2010/2/9,161.51
2010/2/10,163.51
2010/2/11,164.89
2010/2/12,166.41
2010/2/22,168.94
2010/2/23,169.76
2010/2/24,168.78
2010/2/25,167.83
2010/2/26,168.08
2010/3/1,170.33
2010/3/2,167.99
2010/3/3,168.9
2010/3/4,167.71
2010/3/5,168.87
2010/3/8,170.48
2010/3/9,170.22
2010/3/10,170.21
2010/3/11,168.19
2010/3/12,168.15
2010/3/15,166.35
2010/3/16,167.78
2010/3/17,169.46
2010/3/18,168.7
2010/3/19,170.13
2010/3/22,169.64
2010/3/23,169.06
2010/3/24,168.7
2010/3/25,169.16
2010/3/26,170.11
2010/3/29,171.83
2010/3/30,171.68
2010/3/31,171
