Date,Close
2005/1/4,984.6
2005/1/5,999.72
2005/1/6,990.98
2005/1/7,992.03
2005/1/10,1001.06
2005/1/11,1002.47
2005/1/12,1003.37
2005/1/13,1004.99
2005/1/14,993.54
2005/1/17,970.65
2005/1/18,978.22
2005/1/19,970.71
2005/1/20,957.6
2005/1/21,978.76
2005/1/24,996.61
2005/1/25,993.34
2005/1/26,985.01
2005/1/27,970.08
2005/1/28,959.7
2005/1/31,936.43
2005/2/1,931.75
2005/2/2,984.57
2005/2/3,970.41
2005/2/4,989.71
2005/2/16,998.73
2005/2/17,1000.62
2005/2/18,985.49
2005/2/21,1003.15
2005/2/22,1028.85
2005/2/23,1032.34
2005/2/24,1038.21
2005/2/25,1038.03
2005/2/28,1033.92
2005/3/1,1029.97
2005/3/2,1014.35
2005/3/3,1020.01
2005/3/4,1013.73
2005/3/7,1019.33
2005/3/8,1041.72
2005/3/9,1041.33
2005/3/10,1014.45
2005/3/11,1020.42
2005/3/14,1019.58
2005/3/15,1004.28
2005/3/16,992.95
2005/3/17,982.89
2005/3/18,961.42
2005/3/21,964.75
2005/3/22,941.28
2005/3/23,940.69
2005/3/24,949.15
2005/3/25,946.36
2005/3/28,941.99
2005/3/29,934.59
2005/3/30,913.01
2005/3/31,916.37
2005/4/1,953.39
2005/4/4,936.17
2005/4/5,928.62
2005/4/6,945.86
2005/4/7,959.86
2005/4/8,981.38
2005/4/11,975.99
2005/4/12,955.67
2005/4/13,979.59
2005/4/14,962.93
2005/4/15,946.3
2005/4/18,937.85
2005/4/19,938.87
2005/4/20,922.52
2005/4/21,910.97
2005/4/22,901.22
2005/4/25,886.08
2005/4/26,897.99
2005/4/27,886.1
2005/4/28,904.55
2005/4/29,890.76
2005/5/9,863.42
2005/5/10,866.47
2005/5/11,857.58
2005/5/12,846.28
2005/5/13,849.68
2005/5/16,837.12
2005/5/17,846.1
2005/5/18,849.5
2005/5/19,848.38
2005/5/20,846.3
2005/5/23,823.25
2005/5/24,832.4
2005/5/25,832.87
2005/5/26,820.88
2005/5/27,812.5
2005/5/30,821.94
2005/5/31,821.12
2005/6/1,801.48
2005/6/2,786
2005/6/3,781.74
2005/6/6,797.12
2005/6/7,796.83
2005/6/8,860.57
2005/6/9,868.23
2005/6/10,848.22
2005/6/13,847.6
2005/6/14,835.5
2005/6/15,813.88
2005/6/16,822.57
2005/6/17,820.44
2005/6/20,845.85
2005/6/21,837.05
2005/6/22,839.65
2005/6/23,830.84
2005/6/24,834.44
2005/6/27,852.79
2005/6/28,837.71
2005/6/29,833.57
2005/6/30,812.41
2005/7/1,784.39
2005/7/4,775.25
2005/7/5,768.98
2005/7/6,763.86
2005/7/7,766.04
2005/7/8,746.21
2005/7/11,735.33
2005/7/12,757.51
2005/7/13,751.78
2005/7/14,752.16
2005/7/15,739.69
2005/7/18,725.31
2005/7/19,729.36
2005/7/20,734.83
2005/7/21,734.25
2005/7/22,750.14
2005/7/25,749.06
2005/7/26,767.12
2005/7/27,786.95
2005/7/28,783.82
2005/7/29,781.64
2005/8/1,788.71
2005/8/2,801.33
2005/8/3,811.17
2005/8/4,806.31
2005/8/5,824.41
2005/8/8,829.91
2005/8/9,841.13
2005/8/10,848.03
2005/8/11,858.36
2005/8/12,843.59
2005/8/15,862.53
2005/8/16,858.53
2005/8/17,869.07
2005/8/18,838.51
2005/8/19,840.11
2005/8/22,849.06
2005/8/23,838.6
2005/8/24,845.69
2005/8/25,848.07
2005/8/26,846.31
2005/8/29,837.66
2005/8/30,833.82
2005/8/31,849.98
2005/9/1,869.09
2005/9/2,873.54
2005/9/5,884.8
2005/9/6,866.75
2005/9/7,887.91
2005/9/8,890.02
2005/9/9,882.89
2005/9/12,885.99
2005/9/13,904.11
2005/9/14,911.15
2005/9/15,913.46
2005/9/16,913.2
2005/9/19,919.92
2005/9/20,909.58
2005/9/21,893.15
2005/9/22,868.06
2005/9/23,859.87
2005/9/26,862.15
2005/9/27,847.05
2005/9/28,844.4
2005/9/29,857.64
2005/9/30,858.14
2005/10/10,845.84
2005/10/11,861.4
2005/10/12,868.59
2005/10/13,862.45
2005/10/14,851.85
2005/10/17,846.46
2005/10/18,854.94
2005/10/19,850.2
2005/10/20,848.68
2005/10/21,854.75
2005/10/24,859.59
2005/10/25,843.24
2005/10/26,823.84
2005/10/27,820.25
2005/10/28,806.93
2005/10/31,811.53
2005/11/1,805.18
2005/11/2,818.29
2005/11/3,810.02
2005/11/4,812.17
2005/11/7,816.26
2005/11/8,820.55
2005/11/9,817.38
2005/11/10,795.53
2005/11/11,797.79
2005/11/14,796.15
2005/11/15,789.04
2005/11/16,797.15
2005/11/17,795.96
2005/11/18,814.76
2005/11/21,816.96
2005/11/22,801.02
2005/11/23,807.28
2005/11/24,809.54
2005/11/25,808.55
2005/11/28,804.5
2005/11/29,796.21
2005/11/30,796.9
2005/12/1,795.33
2005/12/2,789.34
2005/12/5,775.46
2005/12/6,778.99
2005/12/7,785.95
2005/12/8,786.51
2005/12/9,800.36
2005/12/12,804.25
2005/12/13,803.86
2005/12/14,814.62
2005/12/15,811.82
2005/12/16,819.25
2005/12/19,820.92
2005/12/20,823.45
2005/12/21,819.69
2005/12/22,825.79
2005/12/23,834.39
2005/12/26,842.88
2005/12/27,841.18
2005/12/28,842.13
2005/12/29,852.39
2005/12/30,845.52
2006/1/4,858.73
2006/1/5,871.67
2006/1/6,880.23
2006/1/9,892.06
2006/1/10,897.66
2006/1/11,896.05
2006/1/12,912.39
2006/1/13,914.31
2006/1/16,897.87
2006/1/17,898.24
2006/1/18,917.06
2006/1/19,924.3
2006/1/20,931.08
2006/1/23,937.84
2006/1/24,940.18
2006/1/25,947.09
2006/2/6,972.15
2006/2/7,971.34
2006/2/8,975.02
2006/2/9,963.94
2006/2/10,978.41
2006/2/13,977.67
2006/2/14,986.81
2006/2/15,987.07
2006/2/16,960.49
2006/2/17,954.45
2006/2/20,954.86
2006/2/21,970.09
2006/2/22,969.44
2006/2/23,969.78
2006/2/24,978.12
2006/2/27,973.52
2006/2/28,978.71
2006/3/1,987.51
2006/3/2,971.19
2006/3/3,974.06
2006/3/6,969.78
2006/3/7,943.82
2006/3/8,939.63
2006/3/9,933.94
2006/3/10,938.02
2006/3/13,947.24
2006/3/14,947.2
2006/3/15,959.11
2006/3/16,960.36
2006/3/17,956.7
2006/3/20,969.05
2006/3/21,974.38
2006/3/22,986.42
2006/3/23,990.46
2006/3/24,985.54
2006/3/27,994.86
2006/3/28,1001.44
2006/3/29,1005.72
2006/3/30,995.06
2006/3/31,1006.49
2006/4/3,1025.52
2006/4/4,1037.94
2006/4/5,1054.14
2006/4/6,1064.77
2006/4/7,1072.95
2006/4/10,1091.22
2006/4/11,1096.88
2006/4/12,1090.85
2006/4/13,1059.43
2006/4/14,1086.46
2006/4/17,1090.35
2006/4/18,1092.5
2006/4/19,1099.83
2006/4/20,1097.04
2006/4/21,1105.61
2006/4/24,1108.18
2006/4/25,1115.88
2006/4/26,1121.97
2006/4/27,1124.64
2006/4/28,1139.3
2006/5/8,1192.77
2006/5/9,1229.29
2006/5/10,1252.09
2006/5/11,1248.62
2006/5/12,1295.03
2006/5/15,1364.44
2006/5/16,1319.92
2006/5/17,1330.05
2006/5/18,1329.97
2006/5/19,1367.28
2006/5/22,1379.91
2006/5/23,1317.45
2006/5/24,1304.11
2006/5/25,1309.66
2006/5/26,1335.41
2006/5/29,1369.39
2006/5/30,1395.12
2006/5/31,1385.31
2006/6/1,1435.05
2006/6/2,1429.82
2006/6/5,1447
2006/6/6,1435.67
2006/6/7,1343.39
2006/6/8,1346.6
2006/6/9,1308.53
2006/6/12,1309.95
2006/6/13,1318.28
2006/6/14,1305.79
2006/6/15,1307.12
2006/6/16,1343.28
2006/6/19,1364.66
2006/6/20,1369.31
2006/6/21,1365.68
2006/6/22,1361.96
2006/6/23,1373.31
2006/6/26,1392.04
2006/6/27,1393.09
2006/6/28,1390.55
2006/6/29,1422.52
2006/6/30,1423.69
2006/7/3,1447.43
2006/7/4,1447.89
2006/7/5,1434.49
2006/7/6,1468.19
2006/7/7,1464.57
2006/7/10,1466.91
2006/7/11,1482.39
2006/7/12,1484.12
2006/7/13,1395.56
2006/7/14,1408.22
2006/7/17,1430.27
2006/7/18,1435.2
2006/7/19,1393.6
2006/7/20,1403.2
2006/7/21,1412.05
2006/7/24,1416.39
2006/7/25,1437.75
2006/7/26,1431.98
2006/7/27,1413.96
2006/7/28,1400.63
2006/7/31,1342.16
2006/8/1,1326.54
2006/8/2,1316.67
2006/8/3,1308.63
2006/8/4,1266.01
2006/8/7,1245.97
2006/8/8,1281.5
2006/8/9,1282.68
2006/8/10,1302.19
2006/8/11,1311.74
2006/8/14,1268.9
2006/8/15,1291.69
2006/8/16,1313.4
2006/8/17,1301.5
2006/8/18,1297.13
2006/8/21,1303.75
2006/8/22,1318.7
2006/8/23,1314.2
2006/8/24,1321.74
2006/8/25,1326.66
2006/8/28,1358.75
2006/8/29,1363.93
2006/8/30,1371.17
2006/8/31,1378.75
2006/9/1,1355.94
2006/9/4,1376.82
2006/9/5,1380.95
2006/9/6,1389.13
2006/9/7,1368.02
2006/9/8,1370.53
2006/9/11,1371.98
2006/9/12,1378.26
2006/9/13,1358.41
2006/9/14,1358.07
2006/9/15,1374.09
2006/9/18,1395.69
2006/9/19,1398.58
2006/9/20,1400.6
2006/9/21,1408.93
2006/9/22,1398.4
2006/9/25,1396.7
2006/9/26,1384.62
2006/9/27,1399.98
2006/9/28,1416.76
2006/9/29,1432.35
2006/10/9,1458.85
2006/10/10,1466.47
2006/10/11,1464.24
2006/10/12,1448.65
2006/10/13,1452.04
2006/10/16,1444.03
2006/10/17,1445.9
