Date,Close
2005/1/4,989.98
2005/1/5,1013.58
2005/1/6,1005.47
2005/1/7,1011.74
2005/1/10,1023.64
2005/1/11,1027.16
2005/1/12,1024.92
2005/1/13,1029.3
2005/1/14,1011.88
2005/1/17,986.66
2005/1/18,1008.11
2005/1/19,1002.46
2005/1/20,989.44
2005/1/21,1006.25
2005/1/24,1028.01
2005/1/25,1015.1
2005/1/26,1006.84
2005/1/27,989.41
2005/1/28,963.01
2005/1/31,924.17
2005/2/1,905.8
2005/2/2,958.39
2005/2/3,936.86
2005/2/4,952.39
2005/2/16,966.39
2005/2/17,973.81
2005/2/18,964.01
2005/2/21,983.61
2005/2/22,1015.66
2005/2/23,1032.9
2005/2/24,1035.35
2005/2/25,1032.41
2005/2/28,1029.38
2005/3/1,1030.81
2005/3/2,1014.53
2005/3/3,1020.25
2005/3/4,1011.36
2005/3/7,1013.59
2005/3/8,1037.03
2005/3/9,1042.18
2005/3/10,1011.79
2005/3/11,1017.45
2005/3/14,1005.99
2005/3/15,993.48
2005/3/16,982.84
2005/3/17,967.59
2005/3/18,946.71
2005/3/21,950.79
2005/3/22,915.94
2005/3/23,915.97
2005/3/24,928.54
2005/3/25,923.2
2005/3/28,911.35
2005/3/29,904.82
2005/3/30,869.58
2005/3/31,880.9
2005/4/1,913.85
2005/4/4,896.29
2005/4/5,886.2
2005/4/6,898.88
2005/4/7,913.66
2005/4/8,931.38
2005/4/11,931.97
2005/4/12,905.87
2005/4/13,929.11
2005/4/14,916.35
2005/4/15,887.93
2005/4/18,868.33
2005/4/19,867.23
2005/4/20,844.93
2005/4/21,826.05
2005/4/22,806.65
2005/4/25,789.54
2005/4/26,806.94
2005/4/27,790.24
2005/4/28,813.63
2005/4/29,802.28
2005/5/9,771.08
2005/5/10,773.2
2005/5/11,772.08
2005/5/12,769.02
2005/5/13,779.49
2005/5/16,776.54
2005/5/17,785.44
2005/5/18,794.57
2005/5/19,794.49
2005/5/20,787.9
2005/5/23,758.68
2005/5/24,777.77
2005/5/25,781.99
2005/5/26,772.87
2005/5/27,767.27
2005/5/30,776.41
2005/5/31,775.74
2005/6/1,760.51
2005/6/2,756.82
2005/6/3,756.91
2005/6/6,766.73
2005/6/7,767.91
2005/6/8,826.23
2005/6/9,836.83
2005/6/10,820
2005/6/13,825.87
2005/6/14,807.36
2005/6/15,788.29
2005/6/16,797.43
2005/6/17,790.55
2005/6/20,813.12
2005/6/21,806.02
2005/6/22,810.03
2005/6/23,796.05
2005/6/24,799.7
2005/6/27,822.88
2005/6/28,807.64
